,userId,movieId,rating,genres
432,8,62,4,Drama|Mystery
433,8,69,4,Drama
434,8,70,4,Drama|Romance
435,8,73,4,Comedy|Drama
436,8,74,3,Action|Adventure|Comedy
437,8,77,4,Comedy|Crime|Drama|Mystery
438,8,79,2,Action|Romance|Sci-Fi
439,8,81,4,Action|Drama|War
440,8,86,4,Comedy|Romance
441,8,87,5,Comedy|Crime
442,8,88,5,Film-Noir|Mystery
443,8,89,2,Action|Drama|Romance|Thriller
444,8,90,2,Action|Adventure|Thriller
445,8,91,3,Crime|Drama|Mystery|Thriller
446,8,95,4,Comedy|Drama
447,8,99,5,Comedy|Documentary
448,8,103,4,Action|Crime|Romance
449,8,113,5,Drama|War
450,8,117,3,Adventure|Comedy|Sci-Fi
451,8,122,4,Comedy|Sci-Fi
452,8,124,3,Drama
453,8,127,5,Drama
454,8,130,3,Children's|Comedy|Fantasy
455,8,131,4,Action|Drama|War
456,8,132,4,Action
457,8,133,2,Horror|Thriller
458,8,147,4,Comedy|Drama
459,8,148,3,Action|Thriller
460,8,150,3,Crime
461,8,155,4,Drama|Mystery
462,8,160,4,Thriller
463,8,167,3,Drama|Film-Noir
464,8,168,3,Comedy|Musical
465,8,169,4,Comedy|Mystery|Thriller
466,8,176,4,Drama|Thriller
467,8,177,3,Comedy
468,8,181,4,Drama
469,8,182,5,Drama
470,8,184,3,Thriller
471,8,185,4,Animation|Comedy
472,8,188,2,Comedy|Horror|Thriller
473,8,189,5,Action|Drama
474,8,190,3,Animation|Children's
475,8,191,3,Comedy|Crime
476,8,194,3,Drama
477,8,196,3,Thriller
478,8,199,2,Comedy|Romance
479,9,3,3,Action|Adventure|Crime
480,9,10,4,Animation|Children's|Comedy
481,9,12,5,Animation|Children's|Musical
482,9,13,3,Action|Thriller
483,9,17,5,Comedy|Romance
484,9,19,5,Action|Thriller
485,9,22,4,Adventure|Children's|Fantasy
486,9,26,4,Action|Adventure|Crime
487,9,29,1,Comedy
488,9,34,4,Action|Adventure
489,9,43,5,Drama
490,9,45,3,Action|Drama|Fantasy|Romance
491,9,47,4,Action|Adventure|Sci-Fi
492,9,48,4,Action|Western
493,9,49,4,Drama
494,9,54,3,Action|Sci-Fi|Thriller
495,9,55,2,Comedy
496,9,63,5,Drama|War
497,9,72,4,Comedy|Romance
498,9,75,4,Musical|Romance
499,9,78,5,Action|Adventure|Romance|War
500,9,81,5,Action|Drama|War
501,9,83,2,Comedy
502,9,84,5,Action|Sci-Fi
503,9,85,4,Action|Adventure|Sci-Fi
504,9,86,5,Comedy|Romance
505,9,87,4,Comedy|Crime
506,9,89,4,Action|Drama|Romance|Thriller
507,9,100,5,Action|Adventure|Drama
508,9,106,4,Crime|Drama
509,9,107,2,Drama
510,9,108,5,Comedy|Romance
511,9,109,3,Action|Adventure|Sci-Fi
512,9,112,3,Animation|Children's
513,9,113,4,Drama|War
514,9,115,3,Action|Sci-Fi|Thriller
515,9,130,5,Children's|Comedy|Fantasy
516,9,139,4,Adventure|War
517,9,140,5,Musical|Romance
518,9,143,3,Drama|War
519,9,146,3,Action|Adventure|Fantasy
520,9,151,5,Musical|Romance
521,9,153,3,Drama|Romance
522,9,158,5,Drama|Romance
523,9,162,4,Comedy
524,9,163,5,Action|Thriller
525,9,169,5,Comedy|Mystery|Thriller
526,9,183,3,Drama|Romance
527,9,185,5,Animation|Comedy
528,9,190,2,Animation|Children's
529,9,192,3,Documentary
530,9,199,5,Comedy|Romance
531,9,200,5,Animation|Comedy|Thriller
532,10,3,4,Action|Adventure|Crime
533,10,13,4,Action|Thriller
534,10,14,5,Comedy|Drama
535,10,16,4,Action|Thriller
536,10,21,4,Mystery|Thriller
537,10,25,4,Comedy|Drama
538,10,29,3,Comedy
539,10,38,5,Comedy
540,10,43,5,Drama
541,10,44,2,Fantasy|Sci-Fi
542,10,45,4,Action|Drama|Fantasy|Romance
543,10,46,4,Drama
544,10,50,4,Drama|War
545,10,51,3,Crime|Thriller
546,10,52,3,Comedy
547,10,53,4,Action|Thriller
548,10,55,3,Comedy
549,10,56,4,Action|Crime|Thriller
550,10,58,5,Action|Crime|Drama
551,10,64,4,Comedy
552,10,67,1,Action|Drama|War
553,10,68,4,Crime|Drama
554,10,73,4,Comedy|Drama
555,10,75,4,Musical|Romance
556,10,77,5,Comedy|Crime|Drama|Mystery
557,10,87,5,Comedy|Crime
558,10,92,5,Drama
559,10,94,4,Drama
560,10,96,2,Drama
561,10,99,5,Comedy|Documentary
562,10,110,2,Action|Crime|Romance
563,10,119,3,Comedy
564,10,123,2,Action|Crime|Sci-Fi
565,10,127,5,Drama
566,10,132,5,Action
567,10,134,3,Drama|Romance|War|Western
568,10,138,5,Drama
569,10,143,4,Drama|War
570,10,161,4,Comedy
571,10,166,5,Action|Thriller
572,10,171,5,Drama
573,10,180,1,Comedy|Romance
574,10,186,4,Drama|Thriller
575,10,188,3,Comedy|Horror|Thriller
576,10,192,5,Documentary
577,11,2,4,Drama
578,11,7,4,Musical
579,11,8,4,Action|Crime|Drama|Thriller
580,11,10,4,Animation|Children's|Comedy
581,11,17,4,Comedy|Romance
582,11,21,4,Mystery|Thriller
583,11,23,3,Action|Horror|Sci-Fi
584,11,28,5,Film-Noir|Sci-Fi|Thriller
585,11,30,3,Comedy|Romance
586,11,31,5,Sci-Fi
587,11,42,3,Action|Adventure|Horror
588,11,44,2,Fantasy|Sci-Fi
589,11,45,5,Action|Drama|Fantasy|Romance
590,11,48,4,Action|Western
591,11,50,4,Drama|War
592,11,51,4,Crime|Thriller
593,11,57,3,Drama
594,11,59,5,Comedy|Crime|Drama
595,11,69,4,Drama
596,11,72,3,Comedy|Romance
597,11,75,5,Musical|Romance
598,11,79,3,Action|Romance|Sci-Fi
599,11,80,4,Action|Thriller
600,11,82,4,Animation|Children's|Comedy|Musical
601,11,83,3,Comedy
602,11,86,4,Comedy|Romance
603,11,94,4,Drama
604,11,95,4,Comedy|Drama
605,11,97,5,Children's|Fantasy|Sci-Fi
606,11,98,4,Action|War
607,11,99,5,Comedy|Documentary
608,11,101,5,Drama
609,11,102,3,Action
610,11,103,5,Action|Crime|Romance
611,11,105,4,Drama
612,11,108,3,Comedy|Romance
613,11,111,3,Comedy
614,11,112,3,Animation|Children's
615,11,113,4,Drama|War
616,11,117,4,Adventure|Comedy|Sci-Fi
617,11,118,4,Film-Noir|Thriller
618,11,121,4,Comedy|Sci-Fi
619,11,122,4,Comedy|Sci-Fi
620,11,132,4,Action
621,11,133,4,Horror|Thriller
622,11,137,5,Comedy|Romance
623,11,146,2,Action|Adventure|Fantasy
624,11,150,4,Crime
625,11,155,5,Drama|Mystery
626,11,165,3,Action
627,11,166,3,Action|Thriller
628,11,169,4,Comedy|Mystery|Thriller
629,11,172,5,Horror|Sci-Fi
630,11,173,4,Comedy|Drama|Romance
631,11,175,5,Sci-Fi|Thriller
632,11,178,4,Drama|Romance
633,11,181,4,Drama
634,11,191,3,Comedy|Crime
635,12,1,4,Thriller
636,12,2,5,Drama
637,12,4,4,Comedy|Romance
638,12,12,4,Animation|Children's|Musical
639,12,14,5,Comedy|Drama
640,12,19,4,Action|Thriller
641,12,20,5,Adventure|Children's|Fantasy
642,12,21,5,Mystery|Thriller
643,12,22,1,Adventure|Children's|Fantasy
644,12,28,5,Film-Noir|Sci-Fi|Thriller
645,12,29,2,Comedy
646,12,30,2,Comedy|Romance
647,12,32,4,Comedy|Romance|Thriller
648,12,35,2,Action|Sci-Fi
649,12,36,4,Drama|Thriller
650,12,39,4,Action|Adventure|Horror
651,12,40,5,Action|Crime|Romance
652,12,41,3,Drama
653,12,46,5,Drama
654,12,49,5,Drama
655,12,51,5,Crime|Thriller
656,12,53,3,Action|Thriller
657,12,57,4,Drama
658,12,62,5,Drama|Mystery
659,12,64,2,Comedy
660,12,65,5,Action|Adventure|Comedy|Horror|Sci-Fi
661,12,69,4,Drama
662,12,74,4,Action|Adventure|Comedy
663,12,75,3,Musical|Romance
664,12,83,2,Comedy
665,12,87,5,Comedy|Crime
666,12,93,4,Comedy|Romance
667,12,94,5,Drama
668,12,96,4,Drama
669,12,97,5,Children's|Fantasy|Sci-Fi
670,12,103,5,Action|Crime|Romance
671,12,116,4,Drama|Musical
672,12,119,3,Comedy
673,12,123,4,Action|Crime|Sci-Fi
674,12,128,3,Comedy
675,12,143,5,Drama|War
676,12,149,3,Action|Adventure|Animation|Horror|Sci-Fi
677,12,156,3,Comedy
678,12,157,5,Comedy|Drama
679,12,158,4,Drama|Romance
680,12,162,5,Comedy
681,12,171,5,Drama
682,12,175,5,Sci-Fi|Thriller
683,12,180,2,Comedy|Romance
684,12,181,5,Drama
685,12,185,5,Animation|Comedy
686,12,187,5,Comedy|Romance
687,13,1,4,Thriller
688,13,2,4,Drama
689,13,6,4,Crime|Drama|Romance|Thriller
690,13,8,5,Action|Crime|Drama|Thriller
691,13,16,5,Action|Thriller
692,13,17,5,Comedy|Romance
693,13,19,4,Action|Thriller
694,13,22,3,Adventure|Children's|Fantasy
695,13,26,3,Action|Adventure|Crime
696,13,30,5,Comedy|Romance
697,13,32,3,Comedy|Romance|Thriller
698,13,34,4,Action|Adventure
699,13,35,4,Action|Sci-Fi
700,13,36,5,Drama|Thriller
701,13,40,5,Action|Crime|Romance
702,13,47,3,Action|Adventure|Sci-Fi
703,13,48,5,Action|Western
704,13,50,4,Drama|War
705,13,51,4,Crime|Thriller
706,13,53,4,Action|Thriller
707,13,54,3,Action|Sci-Fi|Thriller
708,13,55,4,Comedy
709,13,62,3,Drama|Mystery
710,13,64,3,Comedy
711,13,69,4,Drama
712,13,81,4,Action|Drama|War
713,13,86,5,Comedy|Romance
714,13,89,4,Action|Drama|Romance|Thriller
715,13,95,4,Comedy|Drama
716,13,98,5,Action|War
717,13,100,5,Action|Adventure|Drama
718,13,108,4,Comedy|Romance
719,13,112,4,Animation|Children's
720,13,126,4,Action|Sci-Fi|Thriller|Western
721,13,132,4,Action
722,13,139,5,Adventure|War
723,13,141,3,Drama
724,13,148,4,Action|Thriller
725,13,159,4,Comedy|Crime|Thriller
726,13,164,4,Action|Adventure
727,13,166,4,Action|Thriller
728,13,176,5,Drama|Thriller
729,13,184,4,Thriller
730,13,186,4,Drama|Thriller
731,13,196,4,Thriller
732,14,2,5,Drama
733,14,3,4,Action|Adventure|Crime
734,14,4,4,Comedy|Romance
735,14,6,4,Crime|Drama|Romance|Thriller
736,14,7,3,Musical
737,14,8,5,Action|Crime|Drama|Thriller
738,14,10,4,Animation|Children's|Comedy
739,14,13,4,Action|Thriller
740,14,14,4,Comedy|Drama
741,14,16,3,Action|Thriller
742,14,18,2,Action|Sci-Fi|Western
743,14,19,2,Action|Thriller
744,14,22,2,Adventure|Children's|Fantasy
745,14,24,5,Comedy|Drama|Romance
746,14,26,1,Action|Adventure|Crime
747,14,32,3,Comedy|Romance|Thriller
748,14,39,4,Action|Adventure|Horror
749,14,40,5,Action|Crime|Romance
750,14,41,4,Drama
751,14,42,3,Action|Adventure|Horror
752,14,47,4,Action|Adventure|Sci-Fi
753,14,53,3,Action|Thriller
754,14,56,4,Action|Crime|Thriller
755,14,57,5,Drama
756,14,64,2,Comedy
757,14,67,5,Action|Drama|War
758,14,68,5,Crime|Drama
759,14,69,5,Drama
760,14,73,5,Comedy|Drama
761,14,74,3,Action|Adventure|Comedy
762,14,79,3,Action|Romance|Sci-Fi
763,14,80,3,Action|Thriller
764,14,84,2,Action|Sci-Fi
765,14,85,1,Action|Adventure|Sci-Fi
766,14,89,1,Action|Drama|Romance|Thriller
767,14,90,4,Action|Adventure|Thriller
768,14,92,5,Drama
769,14,93,5,Comedy|Romance
770,14,94,5,Drama
771,14,95,5,Comedy|Drama
772,14,99,5,Comedy|Documentary
773,14,102,5,Action
774,14,103,5,Action|Crime|Romance
775,14,105,4,Drama
776,14,106,4,Crime|Drama
777,14,110,4,Action|Crime|Romance
778,14,119,4,Comedy
779,14,123,4,Action|Crime|Sci-Fi
780,14,124,5,Drama
781,14,131,5,Action|Drama|War
782,14,132,3,Action
783,14,135,2,Action|Sci-Fi|Thriller
784,14,137,4,Comedy|Romance
785,14,138,5,Drama
786,14,144,4,Drama|Romance
787,14,146,3,Action|Adventure|Fantasy
788,14,153,3,Drama|Romance
789,14,160,4,Thriller
790,14,173,4,Comedy|Drama|Romance
791,14,179,3,Sci-Fi
792,14,188,4,Comedy|Horror|Thriller
793,14,189,5,Action|Drama
794,14,191,3,Comedy|Crime
795,14,195,5,Comedy|Drama|Romance
796,14,197,3,Comedy|Horror
